Rw	R	Tu	Tl	Hu	Hl	L	Kw	Altered
0.148623492055	4964.60548175	64417.797523	114.757402992	1060.82311903	764.959349783	1382.54862602	10231.1971177	False
0.138978150034	34180.6541324	91288.0426273	64.9096845367	1071.11401233	786.596440742	1501.29593062	9895.02740058	False
0.0811438928047	20569.4365976	85499.4858616	81.3129319355	997.01706417	814.570861681	1558.04258282	10909.9744526	False
0.0914470203796	23367.1687413	71119.7037928	95.6829200337	993.51670162	766.838771571	1606.42206832	11703.211342	False
0.0891888719173	40991.4030382	99961.8989051	87.7431171806	1055.44790071	758.254297275	1576.61837947	11194.6343494	False
0.0928967896853	11678.1203596	110364.918922	70.8269242396	1014.93253985	759.44656196	1398.34757325	11206.4535403	False
0.0993273705559	18184.400687	82774.5061627	63.4071073891	1065.74489182	792.735920362	1204.4626796	12035.5367516	False
0.0805597161273	22197.0933471	103733.610172	82.0957313493	1007.26353227	795.663044331	1177.03045833	11448.6442703	False
0.143863838162	19356.3513912	111147.135689	92.623840267	1036.95750549	798.36636055	1256.48577115	9913.86719069	False
0.110597244427	23222.5229882	64745.4080544	88.9683205498	1101.90195024	762.580014395	1288.10567115	10331.6879356	False
0.0608445082702	32296.1124302	81307.6905737	83.2126458608	1078.54898863	715.506037471	1132.95387537	10117.7406837	False
0.0627374115221	21449.9094024	111963.696827	108.296622435	992.311096933	805.11291786	1277.9285387	10629.8950573	False
0.071400398657	7326.48171151	108413.412638	65.0782793971	1001.44029461	751.417410716	1204.55107141	10881.3097453	False
0.0635329202202	24619.1471615	75795.350848	63.7308457023	1093.69626338	764.00076511	1525.19663571	10819.0119205	False
0.113951452794	29570.2314562	80121.020809	89.8238632511	1060.51009534	780.364012565	1295.04917092	10566.0125829	False
0.144782935771	9079.93895985	70862.5146601	68.803976666	994.292822975	808.355826233	1136.37005044	10275.6037166	False
0.110218222751	500.494666737	63731.4908178	104.447560985	991.904704191	705.199535401	1351.44079356	10177.9550773	False
0.133402083904	9861.43571982	101777.55035	76.7184781917	1043.90319808	796.642505838	1255.23468516	10115.3761771	False
0.104377056883	4630.09404026	82233.1918784	84.1295548887	1045.17253538	712.385331376	1323.98991375	11794.2004383	False
0.102318090885	16566.3168657	99903.8417005	112.974177769	1108.27982218	739.091636251	1320.29971653	11289.1767394	False
0.11849909484	33245.3820109	83968.0108562	69.2281723395	1007.15313989	796.413670749	1494.65093184	11804.8865025	False
0.0868637137072	43845.1144815	70160.2849275	88.7913396742	992.936437303	726.720869143	1625.69185333	10777.7306614	False
0.0718914490376	30835.0547535	115454.828126	92.4926377997	1004.53534544	716.375567087	1416.56423782	11242.2829265	False
0.0656321820842	18078.9485008	114036.361379	108.405756957	1015.00200058	746.548391049	1229.59054135	11979.3311707	False
0.123551421723	14160.4466526	82273.6433756	71.3750425379	1064.51162915	707.011953736	1508.43551307	10295.4853212	False
0.121178446081	42689.3025919	89065.0837117	83.7689764409	1030.47481088	812.826100147	1587.51543425	10015.5482833	False
0.0516977510189	22762.0165961	110944.023722	79.2290659082	1010.11009374	735.987701114	1655.56520176	10555.2722931	False
0.11101547996	46364.2036042	74687.8521916	80.3977633615	1102.05905815	778.381594813	1663.50830123	10680.0437675	False
0.0912124914712	33212.1900199	83896.0789417	110.487347298	1106.55608089	770.716132532	1252.01792902	11601.019086	False
0.143486884617	28666.1528482	74738.7571201	94.4930136171	1033.25194368	721.965799502	1422.23562414	11870.9579381	False
0.147704636982	34953.6612307	72975.4025525	104.188563495	1024.22578161	786.096014847	1271.094317	10443.5569244	False
0.130238895381	38600.4126611	114927.331792	93.1107771839	1061.56886955	758.745026488	1343.03309097	11765.0330802	False
0.0846582105647	32234.9421856	85190.8951605	71.9922779074	1059.76170547	805.410418059	1567.74211684	10298.2936751	False
0.111856215002	29515.0310212	81064.3639337	70.5888402588	1036.59341494	747.185697498	1171.82360346	10596.5378554	False
0.0569059476375	15994.187017	108039.430667	83.4370883854	996.188666143	785.54832543	1182.37310265	9855.0816723	False
0.0617385507481	41934.0976153	81388.4286237	97.6153031063	1063.60704378	803.368248059	1490.34418271	10840.1583904	False
0.14380110473	19982.2657211	64976.1118267	96.1852250647	1033.48409303	783.307165482	1563.09165758	10825.6667015	False
0.08486047333	38810.0708852	108190.198605	90.0774504732	1099.67160921	758.98431509	1554.11678891	10812.0080781	False
0.133617546821	15676.7426281	100167.069338	86.0243528965	1070.41228275	794.444657292	1171.51878405	10893.1463261	False
0.0961993461409	41773.7508099	114969.326151	107.078382864	1055.79012446	722.359132559	1175.72887852	11470.2468311	False
0.120709727461	49514.5472181	84027.122843	93.6590429905	1038.2184401	762.185127841	1183.39222841	10876.7737966	False
0.101156436294	970.071017426	86514.8577496	85.4904112364	1103.15105704	813.034984563	1527.43978096	10518.3672125	False
0.0515452521837	39220.093713	98152.4180909	84.6825626435	1084.58603401	789.150615097	1268.42880252	10126.8835913	False
0.0784669241407	35476.4641295	79874.5881214	104.922286793	1108.83111613	807.46382284	1647.37284637	11456.462347	False
0.0878229902024	1688.06228032	66172.0456731	81.1766755902	1003.71784213	701.107078853	1468.77536041	10584.8608311	False
0.117868295005	3309.084271	103068.709671	111.571522878	1042.54154336	700.976486297	1123.43993323	11908.3277816	False
0.0874967452559	29885.9743839	85804.1504505	72.0594752885	1057.15151917	737.670481276	1542.31473001	11147.1537414	False
0.147167832258	29665.5218416	91480.3923041	87.0036327141	1075.16480046	721.175290993	1453.01147453	11419.7204035	False
0.123285689767	28556.9960202	106501.518694	89.9122328587	1035.01686544	789.499507773	1379.72436884	10448.0888614	False
0.10888815021	14234.7191188	83222.3324726	106.016447296	1048.15864933	797.507851242	1362.49058416	10103.4109605	False
0.0686807161132	5489.64364306	93857.5301227	63.4507461709	1005.6520805	808.272624415	1156.10329265	10488.1820783	False
0.0852165743373	31868.9742016	77384.9161302	111.865832904	991.24066249	704.942784908	1556.97493759	10635.6935037	False
0.0637569040092	44335.0004526	101482.413439	115.921231959	1092.82611842	733.741978521	1488.57135079	11664.8879831	False
0.115373876141	21675.3185623	105780.280037	73.5307716234	1051.45192208	783.017342497	1282.2885459	10346.3520703	False
0.0931314468878	49427.3578719	88855.1662628	67.5714703163	1078.25753304	756.02612735	1185.9792258	10175.3872276	False
0.0911247001053	16291.9667012	107529.301552	64.8945173963	1045.25396679	733.97010502	1205.61800647	11753.2247641	False
0.11952605924	25391.3489759	99651.1175278	93.1741338156	1056.71026289	705.649523274	1239.86392808	10417.1954009	False
0.126853209121	24061.769189	108641.884922	105.94791257	1035.93786115	726.90406537	1580.52532201	9877.9164345	False
0.134048585539	6004.52481615	96052.4766166	79.1058708164	995.114340348	792.695884209	1581.72450049	11347.8494181	False
0.0991875107019	33578.2770027	102382.134579	64.5043589357	1027.95999997	784.764581876	1536.11749312	10735.8661425	False
0.125040075267	30596.6947496	96019.8622511	115.529155724	1037.85270084	706.760295945	1241.26670576	11744.6477185	False
0.0683838368176	4058.66797137	107047.686297	114.255854122	1038.50816592	710.271462614	1292.84522655	11017.3451422	False
0.075367720894	49349.2019661	90389.0804653	102.725503037	1069.34771363	724.493904267	1642.00432166	11926.7110675	False
0.0736443532467	13832.7783477	72264.4132196	78.3066125938	994.664292668	808.472125525	1328.65097032	11901.4354475	False
0.0639008316935	26607.9794325	69172.7238017	104.508915919	1013.35063221	734.841706806	1216.01535554	10011.0007902	False
0.120221951356	23633.9729555	66988.2869263	101.249589179	996.750716061	777.624075802	1626.35805471	11597.4970812	False
0.0652480376139	1865.84888552	85065.3254684	85.1399961433	1041.30967472	780.0739721	1514.05380425	9964.67142152	False
0.147101411704	33645.9281907	77323.7464038	68.6892444399	1019.43145092	727.685643713	1220.30292604	10372.9362277	False
0.0592568986869	43881.0254307	95909.6652944	110.530715743	1071.66739834	793.545965896	1485.16035013	10852.9040809	False
0.053640287621	6826.76799696	80696.02574	96.5076888583	1069.50408791	788.379877082	1444.59320204	11681.2368939	False
0.128202772544	38679.7545162	70982.1700105	103.817492365	1005.12428309	731.910932454	1565.39876605	11380.8942302	False
0.133013828977	45171.8372689	102036.449897	69.1696730059	1026.31580621	775.420279897	1133.27341213	11725.872397	False
0.134322151163	12953.1558818	64694.483307	81.0294895229	1100.57252122	774.521041823	1209.01696399	11618.7443397	False
0.0893926995014	41536.7161691	63556.2914834	97.7240322686	1035.54749269	723.959592429	1312.10157303	10668.7970049	False
0.146233587481	19235.8969855	112127.431368	104.126903769	1022.38686666	717.426186132	1356.83895393	10107.4211302	False
0.118971027135	44390.1297857	97801.1025422	74.0394979212	1043.44647553	732.497546254	1318.68173783	10621.5899868	False
0.100817509771	16883.3688214	74884.1279946	115.038908432	1008.37216725	744.770292376	1413.53607746	12039.3238623	False
0.0544766187019	10139.1154797	71389.4661522	84.1793945354	1001.79633514	799.77396494	1191.72402091	11779.8724139	False
0.0909678211268	24778.615471	113308.364847	96.5858801844	1027.56174899	768.66885971	1563.74743425	10464.8223743	False
0.0658119556467	28125.9799828	70245.2767131	76.9634285948	1043.08144268	724.773804087	1519.8610684	11390.2575657	False
0.103670298908	2906.75665769	94927.5296436	72.0185682429	1086.52012419	805.813746234	1433.06740183	10648.1758012	False
0.128548779174	25869.9852152	93909.1839871	77.0577987575	1089.23861876	791.995521543	1579.51413226	11724.0546337	False
0.120333009795	49936.6534496	71734.2968056	109.366484174	1037.21097195	713.884782954	1555.46924841	10939.6925718	False
0.129600188839	2853.76901214	83183.945015	83.7044216906	997.497226369	704.736302177	1501.26342255	11233.7005306	False
0.076425245105	38246.4431141	97631.6805849	81.5738359643	994.910925899	736.6347388	1627.97471693	11693.4116206	False
0.0971251720888	17521.6595937	67909.2263327	82.3066887145	1010.20291373	748.604072535	1321.01322753	9901.44126038	False
0.126575081072	17421.7538802	112967.176629	107.552492698	1018.85160111	816.361704059	1457.72975831	10264.0681916	False
0.103775585725	36903.2736065	95715.9725466	77.7314422952	996.295606661	728.055404524	1502.05765203	11345.0769801	False
0.0876453658935	22354.5445564	67345.4468902	88.7447423355	1078.70564479	700.370757423	1308.75958881	12041.9310031	False
0.138769606725	14906.1162153	92282.042073	86.0797508994	1086.03035919	778.572220435	1660.79194573	9975.26555747	False
0.0972117166072	7187.7210488	85240.8534203	97.9156218367	1093.97690059	735.363788474	1499.62938642	11604.9125173	False
0.115590136565	24145.3978775	84132.3993232	89.3393426303	1005.54785657	710.88799641	1180.17802254	10741.3737028	False
0.0844364749371	21484.2941417	110777.283612	82.6542265991	1028.99958461	741.052190508	1267.90364753	9979.99327646	False
0.0519967134717	10030.8179088	82964.8043599	99.3160096745	1022.65977504	760.336753732	1493.66020876	9892.08384244	False
0.0728358634697	15315.5899138	111343.946032	75.2031090472	1009.67141081	802.194141519	1468.09090246	11110.2971298	False
0.140955351365	35231.1603848	112171.643377	91.6700054209	1053.14017258	773.226080773	1431.64782991	10058.4510693	False
0.122820321985	38189.7399384	84567.4759604	84.6252813113	1063.15513338	819.635833861	1187.51312013	10675.3671232	False
0.0759698431478	32832.2492397	93631.0740573	88.1548549042	1035.16285236	713.587581083	1664.13104591	11545.875904	False
0.141631487096	36413.4447918	69789.5708256	94.6804773588	994.891145071	797.926640946	1534.01186051	9948.23916785	False
0.137037792061	3740.49113728	83001.5431356	84.5131465697	1011.6346646	798.631288973	1304.94333699	10035.279635	False
0.0970535380201	29745.9106619	80959.3232287	102.348365604	1105.10477058	733.308556085	1294.84858349	11771.8938	False
0.147591166071	16265.7172622	114178.504351	104.944888683	1016.8548156	731.680326663	1275.73590518	11620.0256676	False
0.0786850445622	28007.5061452	99472.2116051	104.094492225	1097.2413175	721.737607304	1503.45209551	11522.9680631	False
0.0603448973434	13405.120902	114398.500729	73.8528694135	1100.22374958	772.349148689	1374.98289059	11646.4356428	False
0.146842660625	2138.38939234	82609.5241323	70.0218168148	1099.86578026	716.828072083	1496.63052868	9867.62455113	False
0.144487355376	41610.9577677	69201.8187229	80.8214250725	1006.78933633	798.178908051	1592.20260194	11640.120056	False
0.0964228595818	23079.4444115	83131.0656058	65.2538984453	1076.51559154	749.697594973	1244.86800246	11106.0295436	False
0.0644518025741	33129.2176494	73780.5449839	66.2644504766	1026.0125574	702.289921673	1512.26318715	10773.9029838	False
0.12611267058	20036.952517	74273.4198029	88.3511568428	1065.9172397	721.444065929	1349.33718499	11086.7551483	False
0.143210210709	18579.4964561	78862.3634373	106.956064312	1101.70249048	704.029967391	1539.9061326	10450.3462357	False
0.0833841684078	48124.8347704	106987.921307	83.7760149105	1009.23144431	748.224348971	1429.31964108	10349.0890602	False
0.125177860599	43363.7343625	78730.0495382	101.788022956	1085.58539633	771.174815409	1568.4571655	11654.1502485	False
0.0978922823502	8396.00999435	100752.414091	91.0718556671	1047.56381386	702.947699821	1147.51645624	10273.3047946	False
0.118125940277	14366.59366	94850.5281518	76.655634051	1090.24508226	701.667701242	1650.56231205	9907.19768397	False
0.0851589498534	46837.3741224	80417.2652334	86.2986703508	1042.91037922	742.894276113	1121.37138932	11577.057437	False
0.101037285065	35865.2440606	82762.1287172	70.2237107894	1064.83253881	809.743294803	1188.70889064	11464.9894684	False
0.133241854986	29759.7650513	100879.129852	103.099962856	1046.80072758	720.923516611	1150.4972132	11417.1777242	False
0.0899099999907	4168.9246744	82695.0159105	94.3217392843	1108.5766704	810.703862087	1356.3069546	11887.4073663	False
0.0752271882752	13168.7835252	73303.6778597	110.057093897	1054.40003837	703.139242653	1261.66291478	10644.4753601	False
0.115875476879	37847.5307018	92059.4592842	103.3868543	1102.69086834	780.110965842	1126.32112461	11024.7513146	False
0.0738629716547	40278.4627196	68956.9086202	101.482989448	1098.62572566	793.624683679	1307.08067444	10098.9496539	False
0.143350825157	28327.1299667	101699.886953	103.718490927	1008.28075351	785.300387339	1580.03479658	11775.1811122	False
0.141137088249	5610.07068285	84831.2135813	73.4886564861	1049.70092343	729.599014064	1392.05215781	11220.2304281	False
0.0758799377413	46104.7070087	78762.6406095	64.4361165027	1068.39193333	781.097910862	1157.0919602	11672.0704207	False
0.133298691933	48084.156985	101599.425835	90.7451790927	1094.41803254	709.476371883	1545.14177664	10269.1848244	False
0.122693787	28948.3725277	76382.0419508	77.3602556375	1109.71087004	700.509780792	1323.49035694	11639.7203222	False
0.0814922365695	39027.0827556	65864.8538469	79.9681726803	1079.78011158	808.069325723	1304.43471898	10266.5034763	False
0.143989880748	5392.78835882	89555.2948116	78.3510270353	1018.09614206	783.986551859	1367.29114669	10072.007197	False
0.0762882751081	6957.49336688	75688.9273171	111.130031856	1034.21962333	775.972387242	1516.29437539	10701.247451	False
0.0515902685383	23507.8343984	82164.9229627	80.4648741075	1067.98627272	715.052270616	1312.36893258	11182.7652033	False
0.114606495831	45788.5627657	112616.442041	91.0356496078	1060.30797264	715.346351917	1421.0698662	11871.6732428	False
0.0677704804055	35607.5988735	110284.733611	82.9669836539	1019.68236177	755.715526887	1508.84263164	9881.6152053	False
0.0819920606312	16689.4299666	109552.300488	114.639587605	1008.0159908	706.81051892	1401.72520203	9879.56697382	False
0.119421398854	42591.5607796	93376.020411	73.7969809399	1094.56057504	705.073168361	1332.87278527	11291.2505586	False
0.0645820819087	24679.6922218	70678.5272841	96.7659942068	1055.31411431	709.370681024	1236.3032174	9947.21074038	False
0.0863262109278	46497.70352	94331.4747987	101.377452962	1005.30340171	778.04635077	1460.44861807	11302.7962505	False
0.102936096822	27278.9919339	75555.7105828	82.5468411811	1052.77529264	750.043658503	1448.71522099	11244.1392687	False
0.0954826951738	42989.5963454	95039.9140078	113.307858305	1052.856428	727.944037067	1127.56238871	11369.5165355	False
0.0730553195964	12783.4747977	92731.920936	91.2962260695	1098.50157038	776.048308663	1430.5053086	10580.0150227	False
0.112275992525	48542.2549537	75188.783592	93.3187902647	1007.97973918	780.966682843	1149.61052242	11673.3001547	False
0.111469982682	16900.863019	89088.8260503	103.148411451	995.983167965	757.432343068	1138.83243535	11783.3312657	False
0.132283965756	26138.3517693	76749.7029035	84.5445101019	1093.88689663	757.14066646	1543.04509372	9992.86160133	False
0.0866764018507	15650.6292138	76089.6478372	105.525054133	1103.32438518	759.70723332	1632.01539518	11599.0492784	False
0.0682242357188	16735.1157702	81049.7687745	70.9776707313	1012.11417486	752.212433066	1423.52956676	10832.2388305	False
0.137172280865	27945.7793166	64614.9499741	111.463693833	1022.52990278	775.015462806	1410.61708426	10433.0784087	False
0.107795677933	1333.62410453	110021.134209	110.098813892	1087.15076506	738.680006491	1544.8727067	11229.0778151	False
0.148580471634	4341.18295999	94212.0722672	109.328450854	991.0279938	771.987774352	1383.84038824	11307.7497313	False
0.0609348970957	31483.4379528	111407.600769	76.4101659784	1075.33186451	810.500914513	1296.73776234	10770.9856562	False
0.12935843012	42335.9689487	64058.8869781	79.8397165863	1041.43666154	793.199917085	1123.05757763	11911.4344904	False
0.148938506422	29129.2550517	91669.4318595	68.1166813552	1051.25268954	787.151772538	1460.09538328	11586.0490252	False
0.0680232687075	13018.0987396	109836.407175	86.1985656423	1061.68697786	770.0704442	1508.12048045	10999.0807714	False
0.0941605062088	45913.6931613	79044.5721693	74.9564807049	990.31342489	709.121615928	1321.63886723	10211.1619571	False
0.125996448766	33858.0938313	86429.9311297	105.731514748	1055.55928398	723.679584193	1232.96087804	11072.6314232	False
0.0558277310165	5349.60662456	85923.7278716	76.3563965992	1105.65170827	761.241447369	1243.36256728	10463.1801215	False
0.0943882371354	20969.4306405	112306.995294	102.30709197	1044.81880519	808.975817208	1329.17032271	10883.1670658	False
0.0838668179885	18326.7203959	99236.4060449	113.437553506	1036.79427117	771.810795201	1570.64596442	10592.1862409	False
0.0896363995061	30040.3834081	84305.1959486	76.0488761946	1093.39132442	805.60181049	1225.50226858	11548.9952888	False
0.105664538469	11924.2939827	104790.937163	74.7001837137	1006.0219039	817.924824245	1630.81731302	10699.8677913	False
0.0771222975389	23000.1960785	96114.8813494	91.1620982631	1063.02417294	790.024947299	1376.6008847	10676.6613964	False
0.133744676195	2951.99727175	84039.9300275	93.8261178185	1096.1977494	739.752982224	1124.12219626	10506.5977699	False
0.0861424312752	10623.295247	79263.2326879	113.615998199	1069.92932016	730.393396819	1568.55594294	10030.1303111	False
0.125393549901	15478.4109747	83530.7578977	97.7982459452	1008.15181024	750.255104096	1213.12739634	10317.6311033	False
0.0646975318159	4721.47887719	68730.3051995	66.0743275465	1028.03956479	722.952498143	1558.72186315	10821.1526229	False
0.0831875704932	22450.9912618	75430.4059516	102.493902266	1053.53477357	719.840533558	1173.51052371	11797.4095198	False
0.0769566957551	48739.6135097	99273.7502462	70.5250669676	1085.28257995	724.162679219	1492.66239688	10713.7169771	False
0.136042579132	7462.76337914	85025.7648669	84.4404934843	1083.31221406	745.996734202	1528.93007784	9996.66031143	False
0.139522476963	39591.6784813	105022.706103	73.0188280655	1061.30760976	733.63383762	1380.81773622	10941.2811502	False
0.120751977382	25832.8849562	114727.34871	80.9417011839	1019.08102688	784.964717439	1301.35246945	11400.1022057	False
0.141176070524	38755.4971153	102664.646306	110.845805434	1040.53306391	744.936585143	1589.34622942	11634.0659953	False
0.0842558525848	47543.780246	112479.703098	106.083945998	1102.14343788	727.116970343	1399.43851146	10534.3566211	False
0.142474198869	16387.8260112	84460.2642882	66.2157022606	1002.82274192	764.65923504	1657.50894041	11554.8027894	False
0.125138868156	21081.4086165	73824.4288423	95.8093570812	1099.70798815	709.201769852	1330.50741333	9969.94316162	False
0.101467398018	44363.4722544	103961.367769	96.6142775689	1073.38384966	720.539170146	1450.50019977	11046.5083865	False
0.107518296575	6523.60749185	74801.339945	115.635317115	1094.0268822	778.813256285	1154.84369179	10479.6501764	False
0.0984439113586	27560.989427	113693.197188	73.8578031786	1037.79468655	814.49220715	1161.42678413	11565.439006	False
0.0538275709234	41240.2667256	115260.739298	87.6829353849	997.137910482	730.014092527	1418.68873141	11078.7422909	False
0.0778433540148	11210.0393521	113848.889104	107.462581092	1085.68911794	785.8025271	1652.57009182	11892.7220925	False
0.134589322192	31158.4270307	72564.342766	89.6744945214	1104.93810155	778.284533637	1679.69931101	11475.2972735	False
0.129454360413	25927.7443107	98801.8206069	87.5806023838	1086.46165164	742.779237491	1423.11715185	10235.3620322	False
0.13947452418	15747.3335411	63161.5115266	86.0113352156	992.187443623	774.27352633	1276.90751941	10290.5720522	False
0.129574870566	23591.4400683	92152.7772389	89.5596011121	992.067948257	763.120602311	1560.61361215	10285.1282908	False
0.0807072840056	17898.3447318	72960.5199541	81.6358670206	996.861999758	736.052321813	1315.30074653	11642.0534776	False
0.143547251016	30931.9207527	85712.0941277	102.980302024	1086.16514088	769.358122682	1532.29606001	9925.27627288	False
0.13835516875	6074.74474111	83724.9328671	97.4816875471	1043.20814168	784.403922261	1271.6636244	11036.8316402	False
0.130404502976	13084.5099997	103502.33758	107.934640121	1097.16418012	796.278218248	1293.98820942	12024.087507	False
0.128346857643	15602.3571059	63508.9663686	102.871128342	1029.59560616	735.453302564	1601.75774444	10208.122221	False
0.0669502838194	14275.8121125	96473.0399093	94.6296782168	1074.27435242	713.125729157	1137.32978831	11377.5493522	False
0.0689399394234	39546.3203758	101343.106832	89.1086766005	1044.17491964	717.048040516	1351.86110986	10683.2738488	False
0.0640322499215	4374.00486004	105207.268861	70.7469289926	1100.9815139	805.702558597	1371.21800151	11287.2231436	False
0.118050389572	22319.9736012	63873.1188203	71.4101124675	1001.8386632	704.37864058	1157.58637633	10870.9045873	False
0.112903405837	4521.12675197	80918.6703391	80.3113340974	1095.48344314	756.376353688	1142.03124226	10314.3878114	False
0.132711034805	15436.7508864	68614.4120003	85.7588049774	1057.37045623	725.909230528	1141.05295434	10930.3765317	False
0.135646330396	28466.9732923	78969.2807886	108.427700777	1048.35754317	806.236372808	1322.99530672	12031.530265	False
0.122374723659	32820.4250885	112744.676	81.8401617609	1019.34861631	756.772125525	1394.59050189	10248.2541101	False
0.107074410036	14517.0649751	85851.2200877	108.894551247	1078.90587154	797.153580154	1139.51156929	10228.9457373	False
0.0701331074674	49098.9970117	87082.3812435	90.7879294885	1081.18803871	773.33904689	1668.98006764	11032.2399319	False
0.0660173250423	33317.1067603	86966.7699305	63.3056722557	1064.64028233	703.715308396	1278.77767261	11839.2952695	False
0.0924532434475	1598.43332298	94283.700548	92.2885691738	1018.47047402	707.605214439	1679.41562343	10287.5217389	False
0.105268595982	35671.3461355	65106.0260942	115.221056333	1101.10718962	777.240989165	1405.18850894	10897.0713418	False
0.0700018920248	43518.175263	77068.7135339	84.9636107697	1060.61592665	734.258323471	1434.79496825	10365.9069255	False
0.147430280526	11844.4685565	87521.7695806	114.984742803	1008.83794101	754.881597345	1235.58690736	11410.9306044	False
0.106926370702	30344.3453051	111215.414719	71.5605504434	997.853496166	814.283958083	1654.29330317	10879.1709632	False
0.106509253704	4685.20386963	80313.5719946	104.235750318	1070.36796116	703.069064278	1327.58611866	10807.4967673	False
0.0592081088613	13041.9390239	98892.3727835	69.3757257569	1054.80684151	788.073285172	1627.07680195	11932.1574525	False
0.144041921903	42408.8428107	85603.2859678	107.931429236	1076.60629457	774.497725022	1269.08665056	10431.5844445	False
0.121453528951	12683.1966675	81895.0738469	114.197866459	1072.16853185	746.188854991	1593.92910915	11543.8607529	False
0.111692420008	22517.5105663	96915.7234648	115.793312237	1078.340151	747.650710889	1455.93956897	11943.8990752	False
0.0697443452529	13531.1373899	68867.7157632	109.709367444	1035.36392302	808.708367266	1331.63756479	11937.2527328	False
0.132469714309	44083.627691	103232.27985	102.772536468	1014.10954064	741.764389057	1566.83691682	10593.3929227	False
0.133496744647	34690.3058358	77106.2948937	100.91681011	1087.90858092	740.767453007	1206.43805111	11580.833772	False
0.100705659148	24574.8160692	93482.8712027	73.4106107009	1017.69628753	731.467426692	1676.07720396	11357.763238	False
0.0520107867228	30810.6111626	89387.2666933	86.9745903978	1084.88212315	721.543505262	1476.1858483	9865.15809172	False
0.117154818024	42949.0785463	93710.728317	104.791411447	1095.51193633	726.206456934	1157.94308916	11427.0678641	False
0.064799810417	19959.0563155	65535.3162358	110.693376027	1021.05975735	819.728876396	1236.88778174	10780.6792781	False
0.0949230336524	27460.6455447	110257.505488	100.246425505	1076.12458782	802.993409956	1182.91148291	11027.2129001	False
0.0967516495244	1139.83077235	79734.6952028	99.7882251246	1035.42906728	817.870410089	1360.06033928	11217.670273	False
0.135177482941	47662.7295084	111462.828604	94.8851182538	1062.36241375	806.497633526	1380.32770501	10204.4120623	False
0.104059751618	13890.2950656	112863.293629	79.4765864681	1007.89954496	702.76528326	1626.17312527	11318.1440359	False
0.131075631834	10321.181908	106102.702104	67.3205597117	1061.88001765	706.108098025	1348.03930976	10053.4584745	False
0.110294536535	19280.8296998	106491.277586	115.439641547	1104.25755243	810.463221691	1139.695462	10357.1992586	False
0.056014243098	23651.5930342	71663.3799732	93.9975498328	1072.64137163	806.855124508	1405.99209575	11006.769386	False
0.0703061513138	34595.297697	96640.8427189	98.6339177864	1053.44177379	803.766378885	1446.50486727	11327.4667236	False
0.0825518841027	31163.3407193	93607.3669113	89.3816053242	1106.95763358	731.896132249	1541.10306589	10442.0344393	False
0.1028762826	8880.4098348	80855.2358193	63.8018869954	1031.23409049	801.511814371	1283.25801178	10243.1741343	False
0.0910641412029	47951.7482302	95971.722752	83.5571895045	998.700802485	715.221420994	1651.24460392	10576.4857032	False
0.108511597325	38207.8517201	66848.6225091	75.4122632641	1066.75657539	718.675290671	1663.05209209	11371.31709	False
0.0671872787459	3344.41801392	107741.766	95.6323861023	1053.74160697	784.282587174	1129.39045091	11285.7989583	False
0.117828776974	44131.7978305	99813.4931905	70.6669666914	1051.3282742	735.172428705	1383.50850965	9899.97749421	False
0.0613694574822	29618.9825395	78321.8579706	95.3191740765	1001.21154917	701.765198708	1397.00643375	10789.2842438	False
0.114361409527	9800.46520603	99571.8620337	109.431838242	1011.96012012	807.35380499	1623.79560855	11574.4527928	False
0.093025073112	12727.1289891	76874.5419779	112.671892826	997.650815795	812.739000119	1194.0505509	10062.7590861	False
0.135344850484	17553.3930285	71027.4885758	95.5281230993	1065.56605522	702.005736927	1218.68921961	9999.45748068	False
0.124115213931	28394.500723	109090.890338	67.9971905698	1037.55767708	720.894954688	1248.64724423	11139.5093336	False
0.0767123282374	3395.20730363	103432.759978	102.218651191	1058.17936579	753.737787252	1495.10908263	10428.4946251	False
0.141748294591	12451.8343949	74651.4213219	104.64463012	1088.20426927	712.094454985	1489.82464697	11394.7083512	False
0.108065851513	21171.8674098	76533.4360813	71.6982316528	990.952158745	748.09895688	1377.14096331	11823.2364037	False
0.140776677642	14046.6934981	69005.9127717	82.3627171087	1043.58268683	755.139467949	1409.64117355	11685.5549802	False
0.0747238635369	21408.0806099	79901.1097415	80.7298731297	1084.4979988	815.708391752	1666.78525192	10452.3426083	False
0.132127226576	28246.0520186	106237.507657	83.3530395837	1033.55804089	709.836070072	1580.68623209	10486.0245225	False
0.0804642371906	26418.4065915	73261.3105753	111.086818547	1099.44771065	798.288692152	1412.2529782	10109.9672541	False
0.0832672090717	18544.6097121	78014.6880231	85.3350128547	1089.91134623	702.874087005	1570.0093379	11230.0839691	False
0.14430426376	2018.14926124	105373.004945	108.571652747	1039.76291264	750.783991033	1424.88553378	10688.0937167	False
0.0681284032508	42099.1882071	96646.944256	109.77327064	1010.75540347	767.389015453	1450.11918273	10706.6539102	False
0.0918106146653	12247.2074703	108202.347279	82.2318708202	1047.3719941	779.165668367	1162.85884786	11694.6284025	False
0.0781759139877	2669.75407549	88614.7481618	81.4256600096	1043.87633717	753.397923296	1610.25349856	11548.0965833	False
0.0931921949612	5223.04573479	108962.185438	75.8722518274	1084.10021704	728.482579023	1307.76275985	11469.9648815	False
0.110503991851	18755.588043	81455.5586658	69.5718133618	1109.28421722	784.146748216	1184.15646636	11241.8972695	False
